Year,Month,Day,Hour,Minute,DNI,DNI(KWH)
2019,2,3,22,30,0,0.0
2019,2,3,23,30,0,0.0
2019,2,4,0,30,0,0.0
2019,2,4,1,30,0,0.0
2019,2,4,2,30,0,0.0
2019,2,4,3,30,0,0.0
2019,2,4,4,30,0,0.0
2019,2,4,5,30,0,0.0
2019,2,4,6,30,0,0.0
2019,2,4,7,30,5,0.005
2019,2,4,8,30,0,0.0
2019,2,4,9,30,55,0.055
2019,2,4,10,30,390,0.39
2019,2,4,11,30,106,0.106
2019,2,4,12,30,112,0.112
2019,2,4,13,30,90,0.09
2019,2,4,14,30,1,0.001
2019,2,4,15,30,21,0.021
2019,2,4,16,30,36,0.036
2019,2,4,17,30,16,0.016
2019,2,4,18,30,0,0.0
2019,2,4,19,30,0,0.0
2019,2,4,20,30,0,0.0
2019,2,4,21,30,0,0.0
2019,2,4,22,30,0,0.0
2019,2,4,23,30,0,0.0
2019,2,5,0,30,0,0.0
2019,2,5,1,30,0,0.0
2019,2,5,2,30,0,0.0
2019,2,5,3,30,0,0.0
2019,2,5,4,30,0,0.0
2019,2,5,5,30,0,0.0
2019,2,5,6,30,0,0.0
2019,2,5,7,30,40,0.04
2019,2,5,8,30,195,0.195
2019,2,5,9,30,268,0.268
2019,2,5,10,30,192,0.192
2019,2,5,11,30,147,0.147
2019,2,5,12,30,1,0.001
2019,2,5,13,30,0,0.0
2019,2,5,14,30,0,0.0
2019,2,5,15,30,0,0.0
2019,2,5,16,30,0,0.0
2019,2,5,17,30,0,0.0
2019,2,5,18,30,0,0.0
2019,2,5,19,30,0,0.0
2019,2,5,20,30,0,0.0
2019,2,5,21,30,0,0.0
2019,2,5,22,30,0,0.0
2019,2,5,23,30,0,0.0
2019,2,6,0,30,0,0.0
2019,2,6,1,30,0,0.0
2019,2,6,2,30,0,0.0
2019,2,6,3,30,0,0.0
2019,2,6,4,30,0,0.0
2019,2,6,5,30,0,0.0
2019,2,6,6,30,0,0.0
2019,2,6,7,30,2,0.002
2019,2,6,8,30,27,0.027
2019,2,6,9,30,30,0.03
2019,2,6,10,30,10,0.01
2019,2,6,11,30,252,0.252
2019,2,6,12,30,10,0.01
2019,2,6,13,30,1,0.001
2019,2,6,14,30,1,0.001
2019,2,6,15,30,0,0.0
2019,2,6,16,30,0,0.0
2019,2,6,17,30,0,0.0
2019,2,6,18,30,0,0.0
2019,2,6,19,30,0,0.0
2019,2,6,20,30,0,0.0
2019,2,6,21,30,0,0.0
2019,2,6,22,30,0,0.0
2019,2,6,23,30,0,0.0
2019,2,7,0,30,0,0.0
2019,2,7,1,30,0,0.0
2019,2,7,2,30,0,0.0
2019,2,7,3,30,0,0.0
2019,2,7,4,30,0,0.0
2019,2,7,5,30,0,0.0
2019,2,7,6,30,0,0.0
2019,2,7,7,30,6,0.006
2019,2,7,8,30,0,0.0
2019,2,7,9,30,10,0.01
2019,2,7,10,30,111,0.111
2019,2,7,11,30,379,0.379
2019,2,7,12,30,142,0.142
2019,2,7,13,30,330,0.33
2019,2,7,14,30,221,0.221
2019,2,7,15,30,403,0.403
2019,2,7,16,30,432,0.432
2019,2,7,17,30,30,0.03
2019,2,7,18,30,0,0.0
2019,2,7,19,30,0,0.0
2019,2,7,20,30,0,0.0
2019,2,7,21,30,0,0.0
2019,2,7,22,30,0,0.0
2019,2,7,23,30,0,0.0
2019,2,8,0,30,0,0.0
2019,2,8,1,30,0,0.0
2019,2,8,2,30,0,0.0
2019,2,8,3,30,0,0.0
2019,2,8,4,30,0,0.0
2019,2,8,5,30,0,0.0
2019,2,8,6,30,0,0.0
2019,2,8,7,30,89,0.089
2019,2,8,8,30,271,0.271
2019,2,8,9,30,345,0.345
2019,2,8,10,30,376,0.376
2019,2,8,11,30,495,0.495
2019,2,8,12,30,560,0.56
2019,2,8,13,30,553,0.553
2019,2,8,14,30,463,0.463
2019,2,8,15,30,362,0.362
2019,2,8,16,30,177,0.177
2019,2,8,17,30,39,0.039
2019,2,8,18,30,0,0.0
2019,2,8,19,30,0,0.0
2019,2,8,20,30,0,0.0
2019,2,8,21,30,0,0.0
2019,2,8,22,30,0,0.0
2019,2,8,23,30,0,0.0
2019,2,9,0,30,0,0.0
2019,2,9,1,30,0,0.0
2019,2,9,2,30,0,0.0
2019,2,9,3,30,0,0.0
2019,2,9,4,30,0,0.0
2019,2,9,5,30,0,0.0
2019,2,9,6,30,0,0.0
2019,2,9,7,30,336,0.336
2019,2,9,8,30,257,0.257
2019,2,9,9,30,538,0.538
2019,2,9,10,30,511,0.511
2019,2,9,11,30,566,0.566
2019,2,9,12,30,521,0.521
2019,2,9,13,30,942,0.942
2019,2,9,14,30,156,0.156
2019,2,9,15,30,108,0.108
2019,2,9,16,30,89,0.089
2019,2,9,17,30,21,0.021
2019,2,9,18,30,0,0.0
2019,2,9,19,30,0,0.0
2019,2,9,20,30,0,0.0
2019,2,9,21,30,0,0.0
2019,2,9,22,30,0,0.0
2019,2,9,23,30,0,0.0
2019,2,10,0,30,0,0.0
2019,2,10,1,30,0,0.0
2019,2,10,2,30,0,0.0
2019,2,10,3,30,0,0.0
2019,2,10,4,30,0,0.0
2019,2,10,5,30,0,0.0
2019,2,10,6,30,0,0.0
2019,2,10,7,30,18,0.018
2019,2,10,8,30,27,0.027
2019,2,10,9,30,155,0.155
2019,2,10,10,30,253,0.253
2019,2,10,11,30,691,0.691
2019,2,10,12,30,493,0.493
2019,2,10,13,30,518,0.518
2019,2,10,14,30,144,0.144
2019,2,10,15,30,67,0.067
2019,2,10,16,30,73,0.073
2019,2,10,17,30,19,0.019
2019,2,10,18,30,0,0.0
2019,2,10,19,30,0,0.0
2019,2,10,20,30,0,0.0
2019,2,10,21,30,0,0.0
2019,2,10,22,30,0,0.0
2019,2,10,23,30,0,0.0
2019,2,11,0,30,0,0.0
2019,2,11,1,30,0,0.0
2019,2,11,2,30,0,0.0
2019,2,11,3,30,0,0.0
2019,2,11,4,30,0,0.0
2019,2,11,5,30,0,0.0
2019,2,11,6,30,0,0.0
2019,2,11,7,30,6,0.006
2019,2,11,8,30,8,0.008
2019,2,11,9,30,0,0.0
2019,2,11,10,30,0,0.0
2019,2,11,11,30,555,0.555
2019,2,11,12,30,596,0.596
2019,2,11,13,30,491,0.491
2019,2,11,14,30,138,0.138
2019,2,11,15,30,128,0.128
2019,2,11,16,30,13,0.013
2019,2,11,17,30,5,0.005
2019,2,11,18,30,0,0.0
2019,2,11,19,30,0,0.0
2019,2,11,20,30,0,0.0
2019,2,11,21,30,0,0.0
2019,2,11,22,30,0,0.0
2019,2,11,23,30,0,0.0
2019,2,12,0,30,0,0.0
2019,2,12,1,30,0,0.0
2019,2,12,2,30,0,0.0
2019,2,12,3,30,0,0.0
2019,2,12,4,30,0,0.0
2019,2,12,5,30,0,0.0
2019,2,12,6,30,0,0.0
2019,2,12,7,30,46,0.046
2019,2,12,8,30,222,0.222
2019,2,12,9,30,135,0.135
2019,2,12,10,30,34,0.034
2019,2,12,11,30,157,0.157
2019,2,12,12,30,766,0.766
2019,2,12,13,30,532,0.532
2019,2,12,14,30,527,0.527
2019,2,12,15,30,442,0.442
2019,2,12,16,30,0,0.0
2019,2,12,17,30,8,0.008
2019,2,12,18,30,0,0.0
2019,2,12,19,30,0,0.0
2019,2,12,20,30,0,0.0
2019,2,12,21,30,0,0.0
2019,2,12,22,30,0,0.0
2019,2,12,23,30,0,0.0
2019,2,13,0,30,0,0.0
2019,2,13,1,30,0,0.0
2019,2,13,2,30,0,0.0
2019,2,13,3,30,0,0.0
2019,2,13,4,30,0,0.0
2019,2,13,5,30,0,0.0
2019,2,13,6,30,0,0.0
2019,2,13,7,30,163,0.163
2019,2,13,8,30,576,0.576
2019,2,13,9,30,657,0.657
2019,2,13,10,30,606,0.606
2019,2,13,11,30,841,0.841
2019,2,13,12,30,725,0.725
2019,2,13,13,30,505,0.505
2019,2,13,14,30,718,0.718
2019,2,13,15,30,300,0.3
2019,2,13,16,30,157,0.157
2019,2,13,17,30,29,0.029
2019,2,13,18,30,0,0.0
2019,2,13,19,30,0,0.0
2019,2,13,20,30,0,0.0
2019,2,13,21,30,0,0.0
2019,2,13,22,30,0,0.0
2019,2,13,23,30,0,0.0
2019,2,14,0,30,0,0.0
2019,2,14,1,30,0,0.0
2019,2,14,2,30,0,0.0
2019,2,14,3,30,0,0.0
2019,2,14,4,30,0,0.0
2019,2,14,5,30,0,0.0
2019,2,14,6,30,0,0.0
2019,2,14,7,30,150,0.15
2019,2,14,8,30,183,0.183
2019,2,14,9,30,639,0.639
2019,2,14,10,30,782,0.782
2019,2,14,11,30,803,0.803
2019,2,14,12,30,747,0.747
2019,2,14,13,30,863,0.863
2019,2,14,14,30,795,0.795
2019,2,14,15,30,480,0.48
2019,2,14,16,30,175,0.175
2019,2,14,17,30,53,0.053
2019,2,14,18,30,0,0.0
2019,2,14,19,30,0,0.0
2019,2,14,20,30,0,0.0
2019,2,14,21,30,0,0.0
2019,2,14,22,30,0,0.0
2019,2,14,23,30,0,0.0
2019,2,15,0,30,0,0.0
2019,2,15,1,30,0,0.0
2019,2,15,2,30,0,0.0
2019,2,15,3,30,0,0.0
2019,2,15,4,30,0,0.0
2019,2,15,5,30,0,0.0
2019,2,15,6,30,0,0.0
2019,2,15,7,30,207,0.207
2019,2,15,8,30,236,0.236
2019,2,15,9,30,419,0.419
2019,2,15,10,30,741,0.741
2019,2,15,11,30,413,0.413
2019,2,15,12,30,285,0.285
2019,2,15,13,30,345,0.345
2019,2,15,14,30,413,0.413
2019,2,15,15,30,455,0.455
2019,2,15,16,30,13,0.013
2019,2,15,17,30,31,0.031
2019,2,15,18,30,0,0.0
2019,2,15,19,30,0,0.0
2019,2,15,20,30,0,0.0
2019,2,15,21,30,0,0.0
2019,2,15,22,30,0,0.0
2019,2,15,23,30,0,0.0
2019,2,16,0,30,0,0.0
2019,2,16,1,30,0,0.0
2019,2,16,2,30,0,0.0
2019,2,16,3,30,0,0.0
2019,2,16,4,30,0,0.0
2019,2,16,5,30,0,0.0
2019,2,16,6,30,0,0.0
2019,2,16,7,30,358,0.358
2019,2,16,8,30,700,0.7
2019,2,16,9,30,452,0.452
2019,2,16,10,30,435,0.435
2019,2,16,11,30,490,0.49
2019,2,16,12,30,975,0.975
2019,2,16,13,30,956,0.956
2019,2,16,14,30,911,0.911
2019,2,16,15,30,827,0.827
2019,2,16,16,30,640,0.64
2019,2,16,17,30,136,0.136
2019,2,16,18,30,0,0.0
2019,2,16,19,30,0,0.0
2019,2,16,20,30,0,0.0
2019,2,16,21,30,0,0.0
2019,2,16,22,30,0,0.0
2019,2,16,23,30,0,0.0
2019,2,17,0,30,0,0.0
2019,2,17,1,30,0,0.0
2019,2,17,2,30,0,0.0
2019,2,17,3,30,0,0.0
2019,2,17,4,30,0,0.0
2019,2,17,5,30,0,0.0
2019,2,17,6,30,0,0.0
2019,2,17,7,30,52,0.052
2019,2,17,8,30,381,0.381
2019,2,17,9,30,64,0.064
2019,2,17,10,30,323,0.323
2019,2,17,11,30,6,0.006
2019,2,17,12,30,558,0.558
2019,2,17,13,30,375,0.375
2019,2,17,14,30,154,0.154
2019,2,17,15,30,178,0.178
2019,2,17,16,30,0,0.0
2019,2,17,17,30,0,0.0
2019,2,17,18,30,0,0.0
2019,2,17,19,30,0,0.0
2019,2,17,20,30,0,0.0
2019,2,17,21,30,0,0.0
2019,2,17,22,30,0,0.0
2019,2,17,23,30,0,0.0
2019,2,18,0,30,0,0.0
2019,2,18,1,30,0,0.0
2019,2,18,2,30,0,0.0
2019,2,18,3,30,0,0.0
2019,2,18,4,30,0,0.0
2019,2,18,5,30,0,0.0
2019,2,18,6,30,0,0.0
2019,2,18,7,30,197,0.197
2019,2,18,8,30,548,0.548
2019,2,18,9,30,338,0.338
2019,2,18,10,30,436,0.436
2019,2,18,11,30,472,0.472
2019,2,18,12,30,938,0.938
2019,2,18,13,30,503,0.503
2019,2,18,14,30,431,0.431
2019,2,18,15,30,430,0.43
2019,2,18,16,30,249,0.249
2019,2,18,17,30,171,0.171
2019,2,18,18,30,0,0.0
2019,2,18,19,30,0,0.0
2019,2,18,20,30,0,0.0
2019,2,18,21,30,0,0.0
2019,2,18,22,30,0,0.0
2019,2,18,23,30,0,0.0
2019,2,19,0,30,0,0.0
2019,2,19,1,30,0,0.0
2019,2,19,2,30,0,0.0
2019,2,19,3,30,0,0.0
2019,2,19,4,30,0,0.0
2019,2,19,5,30,0,0.0
2019,2,19,6,30,0,0.0
2019,2,19,7,30,195,0.195
2019,2,19,8,30,463,0.463
2019,2,19,9,30,730,0.73
2019,2,19,10,30,813,0.813
2019,2,19,11,30,822,0.822
2019,2,19,12,30,779,0.779
2019,2,19,13,30,724,0.724
2019,2,19,14,30,385,0.385
2019,2,19,15,30,45,0.045
2019,2,19,16,30,0,0.0
2019,2,19,17,30,10,0.01
2019,2,19,18,30,0,0.0
2019,2,19,19,30,0,0.0
2019,2,19,20,30,0,0.0
2019,2,19,21,30,0,0.0
2019,2,19,22,30,0,0.0
2019,2,19,23,30,0,0.0
2019,2,20,0,30,0,0.0
2019,2,20,1,30,0,0.0
2019,2,20,2,30,0,0.0
2019,2,20,3,30,0,0.0
2019,2,20,4,30,0,0.0
2019,2,20,5,30,0,0.0
2019,2,20,6,30,0,0.0
2019,2,20,7,30,23,0.023
2019,2,20,8,30,108,0.108
2019,2,20,9,30,101,0.101
2019,2,20,10,30,93,0.093
2019,2,20,11,30,16,0.016
2019,2,20,12,30,101,0.101
2019,2,20,13,30,190,0.19
2019,2,20,14,30,107,0.107
2019,2,20,15,30,42,0.042
2019,2,20,16,30,1,0.001
2019,2,20,17,30,10,0.01
2019,2,20,18,30,0,0.0
2019,2,20,19,30,0,0.0
2019,2,20,20,30,0,0.0
2019,2,20,21,30,0,0.0
2019,2,20,22,30,0,0.0
2019,2,20,23,30,0,0.0
2019,2,21,0,30,0,0.0
2019,2,21,1,30,0,0.0
2019,2,21,2,30,0,0.0
2019,2,21,3,30,0,0.0
2019,2,21,4,30,0,0.0
2019,2,21,5,30,0,0.0
2019,2,21,6,30,0,0.0
2019,2,21,7,30,246,0.246
2019,2,21,8,30,383,0.383
2019,2,21,9,30,393,0.393
2019,2,21,10,30,941,0.941
2019,2,21,11,30,968,0.968
2019,2,21,12,30,967,0.967
2019,2,21,13,30,848,0.848
2019,2,21,14,30,714,0.714
2019,2,21,15,30,661,0.661
2019,2,21,16,30,341,0.341
2019,2,21,17,30,98,0.098
2019,2,21,18,30,0,0.0
2019,2,21,19,30,0,0.0
2019,2,21,20,30,0,0.0
2019,2,21,21,30,0,0.0
2019,2,21,22,30,0,0.0
2019,2,21,23,30,0,0.0
2019,2,22,0,30,0,0.0
2019,2,22,1,30,0,0.0
2019,2,22,2,30,0,0.0
2019,2,22,3,30,0,0.0
2019,2,22,4,30,0,0.0
2019,2,22,5,30,0,0.0
2019,2,22,6,30,0,0.0
2019,2,22,7,30,428,0.428
2019,2,22,8,30,446,0.446
2019,2,22,9,30,852,0.852
2019,2,22,10,30,913,0.913
2019,2,22,11,30,903,0.903
2019,2,22,12,30,646,0.646
2019,2,22,13,30,909,0.909
2019,2,22,14,30,862,0.862
2019,2,22,15,30,775,0.775
2019,2,22,16,30,579,0.579
2019,2,22,17,30,112,0.112
2019,2,22,18,30,0,0.0
2019,2,22,19,30,0,0.0
2019,2,22,20,30,0,0.0
2019,2,22,21,30,0,0.0
2019,2,22,22,30,0,0.0
2019,2,22,23,30,0,0.0
2019,2,23,0,30,0,0.0
2019,2,23,1,30,0,0.0
2019,2,23,2,30,0,0.0
2019,2,23,3,30,0,0.0
2019,2,23,4,30,0,0.0
2019,2,23,5,30,0,0.0
2019,2,23,6,30,0,0.0
2019,2,23,7,30,151,0.151
2019,2,23,8,30,306,0.306
2019,2,23,9,30,123,0.123
2019,2,23,10,30,10,0.01
2019,2,23,11,30,80,0.08
2019,2,23,12,30,81,0.081
2019,2,23,13,30,413,0.413
2019,2,23,14,30,96,0.096
2019,2,23,15,30,161,0.161
2019,2,23,16,30,143,0.143
2019,2,23,17,30,26,0.026
2019,2,23,18,30,0,0.0
2019,2,23,19,30,0,0.0
2019,2,23,20,30,0,0.0
2019,2,23,21,30,0,0.0
2019,2,23,22,30,0,0.0
2019,2,23,23,30,0,0.0
2019,2,24,0,30,0,0.0
2019,2,24,1,30,0,0.0
2019,2,24,2,30,0,0.0
2019,2,24,3,30,0,0.0
2019,2,24,4,30,0,0.0
2019,2,24,5,30,0,0.0
2019,2,24,6,30,0,0.0
2019,2,24,7,30,64,0.064
2019,2,24,8,30,528,0.528
2019,2,24,9,30,718,0.718
2019,2,24,10,30,760,0.76
2019,2,24,11,30,965,0.965
2019,2,24,12,30,808,0.808
2019,2,24,13,30,894,0.894
2019,2,24,14,30,517,0.517
2019,2,24,15,30,411,0.411
2019,2,24,16,30,298,0.298
2019,2,24,17,30,77,0.077
2019,2,24,18,30,0,0.0
2019,2,24,19,30,0,0.0
2019,2,24,20,30,0,0.0
2019,2,24,21,30,0,0.0
2019,2,24,22,30,0,0.0
2019,2,24,23,30,0,0.0
2019,2,25,0,30,0,0.0
2019,2,25,1,30,0,0.0
2019,2,25,2,30,0,0.0
2019,2,25,3,30,0,0.0
2019,2,25,4,30,0,0.0
2019,2,25,5,30,0,0.0
2019,2,25,6,30,0,0.0
2019,2,25,7,30,307,0.307
2019,2,25,8,30,471,0.471
2019,2,25,9,30,409,0.409
2019,2,25,10,30,671,0.671
2019,2,25,11,30,405,0.405
2019,2,25,12,30,197,0.197
2019,2,25,13,30,137,0.137
2019,2,25,14,30,149,0.149
2019,2,25,15,30,1,0.001
2019,2,25,16,30,0,0.0
2019,2,25,17,30,8,0.008
2019,2,25,18,30,0,0.0
2019,2,25,19,30,0,0.0
2019,2,25,20,30,0,0.0
2019,2,25,21,30,0,0.0
2019,2,25,22,30,0,0.0
2019,2,25,23,30,0,0.0
2019,2,26,0,30,0,0.0
2019,2,26,1,30,0,0.0
2019,2,26,2,30,0,0.0
2019,2,26,3,30,0,0.0
2019,2,26,4,30,0,0.0
2019,2,26,5,30,0,0.0
2019,2,26,6,30,0,0.0
2019,2,26,7,30,358,0.358
2019,2,26,8,30,643,0.643
2019,2,26,9,30,707,0.707
2019,2,26,10,30,509,0.509
2019,2,26,11,30,13,0.013
2019,2,26,12,30,81,0.081
2019,2,26,13,30,213,0.213
2019,2,26,14,30,114,0.114
2019,2,26,15,30,272,0.272
2019,2,26,16,30,0,0.0
2019,2,26,17,30,4,0.004
2019,2,26,18,30,0,0.0
2019,2,26,19,30,0,0.0
2019,2,26,20,30,0,0.0
2019,2,26,21,30,0,0.0
2019,2,26,22,30,0,0.0
2019,2,26,23,30,0,0.0
2019,2,27,0,30,0,0.0
2019,2,27,1,30,0,0.0
2019,2,27,2,30,0,0.0
2019,2,27,3,30,0,0.0
2019,2,27,4,30,0,0.0
2019,2,27,5,30,0,0.0
2019,2,27,6,30,0,0.0
2019,2,27,7,30,14,0.014
2019,2,27,8,30,49,0.049
2019,2,27,9,30,553,0.553
2019,2,27,10,30,804,0.804
2019,2,27,11,30,830,0.83
2019,2,27,12,30,842,0.842
2019,2,27,13,30,853,0.853
2019,2,27,14,30,866,0.866
2019,2,27,15,30,648,0.648
2019,2,27,16,30,617,0.617
2019,2,27,17,30,50,0.05
2019,2,27,18,30,0,0.0
2019,2,27,19,30,0,0.0
2019,2,27,20,30,0,0.0
2019,2,27,21,30,0,0.0
2019,2,27,22,30,0,0.0
2019,2,27,23,30,0,0.0
2019,2,28,0,30,0,0.0
2019,2,28,1,30,0,0.0
2019,2,28,2,30,0,0.0
2019,2,28,3,30,0,0.0
2019,2,28,4,30,0,0.0
2019,2,28,5,30,0,0.0
2019,2,28,6,30,0,0.0
2019,2,28,7,30,224,0.224
2019,2,28,8,30,251,0.251
2019,2,28,9,30,367,0.367
2019,2,28,10,30,632,0.632
2019,2,28,11,30,804,0.804
2019,2,28,12,30,792,0.792
2019,2,28,13,30,743,0.743
2019,2,28,14,30,712,0.712
2019,2,28,15,30,323,0.323
2019,2,28,16,30,198,0.198
2019,2,28,17,30,40,0.04
2019,2,28,18,30,0,0.0
2019,2,28,19,30,0,0.0
2019,2,28,20,30,0,0.0
2019,2,28,21,30,0,0.0
2019,2,28,22,30,0,0.0
2019,2,28,23,30,0,0.0
2019,3,1,0,30,0,0.0
2019,3,1,1,30,0,0.0
2019,3,1,2,30,0,0.0
2019,3,1,3,30,0,0.0
2019,3,1,4,30,0,0.0
2019,3,1,5,30,0,0.0
2019,3,1,6,30,0,0.0
2019,3,1,7,30,475,0.475
2019,3,1,8,30,698,0.698
2019,3,1,9,30,727,0.727
2019,3,1,10,30,810,0.81
2019,3,1,11,30,877,0.877
2019,3,1,12,30,759,0.759
2019,3,1,13,30,811,0.811
2019,3,1,14,30,642,0.642
2019,3,1,15,30,554,0.554
2019,3,1,16,30,378,0.378
2019,3,1,17,30,76,0.076
2019,3,1,18,30,0,0.0
2019,3,1,19,30,0,0.0
2019,3,1,20,30,0,0.0
2019,3,1,21,30,0,0.0
2019,3,1,22,30,0,0.0
2019,3,1,23,30,0,0.0
2019,3,2,0,30,0,0.0
2019,3,2,1,30,0,0.0
2019,3,2,2,30,0,0.0
2019,3,2,3,30,0,0.0
2019,3,2,4,30,0,0.0
2019,3,2,5,30,0,0.0
2019,3,2,6,30,0,0.0
2019,3,2,7,30,419,0.419
2019,3,2,8,30,628,0.628
2019,3,2,9,30,786,0.786
2019,3,2,10,30,853,0.853
2019,3,2,11,30,801,0.801
2019,3,2,12,30,743,0.743
2019,3,2,13,30,693,0.693
2019,3,2,14,30,835,0.835
2019,3,2,15,30,695,0.695
2019,3,2,16,30,481,0.481
2019,3,2,17,30,201,0.201
2019,3,2,18,30,0,0.0
2019,3,2,19,30,0,0.0
2019,3,2,20,30,0,0.0
2019,3,2,21,30,0,0.0
2019,3,2,22,30,0,0.0
2019,3,2,23,30,0,0.0
2019,3,3,0,30,0,0.0
2019,3,3,1,30,0,0.0
2019,3,3,2,30,0,0.0
2019,3,3,3,30,0,0.0
2019,3,3,4,30,0,0.0
2019,3,3,5,30,0,0.0
2019,3,3,6,30,0,0.0
2019,3,3,7,30,409,0.409
2019,3,3,8,30,602,0.602
2019,3,3,9,30,780,0.78
2019,3,3,10,30,846,0.846
2019,3,3,11,30,692,0.692
2019,3,3,12,30,547,0.547
2019,3,3,13,30,939,0.939
2019,3,3,14,30,576,0.576
2019,3,3,15,30,582,0.582
2019,3,3,16,30,344,0.344
2019,3,3,17,30,94,0.094
2019,3,3,18,30,0,0.0
2019,3,3,19,30,0,0.0
2019,3,3,20,30,0,0.0
2019,3,3,21,30,0,0.0
2019,3,3,22,30,0,0.0
2019,3,3,23,30,0,0.0
2019,3,4,0,30,0,0.0
2019,3,4,1,30,0,0.0
2019,3,4,2,30,0,0.0
2019,3,4,3,30,0,0.0
2019,3,4,4,30,0,0.0
2019,3,4,5,30,0,0.0
2019,3,4,6,30,34,0.034
2019,3,4,7,30,620,0.62
2019,3,4,8,30,859,0.859
2019,3,4,9,30,672,0.672
2019,3,4,10,30,686,0.686
2019,3,4,11,30,774,0.774
2019,3,4,12,30,619,0.619
2019,3,4,13,30,729,0.729
2019,3,4,14,30,675,0.675
2019,3,4,15,30,416,0.416
2019,3,4,16,30,528,0.528
2019,3,4,17,30,192,0.192
2019,3,4,18,30,0,0.0
2019,3,4,19,30,0,0.0
2019,3,4,20,30,0,0.0
2019,3,4,21,30,0,0.0
2019,3,4,22,30,0,0.0
2019,3,4,23,30,0,0.0
2019,3,5,0,30,0,0.0
2019,3,5,1,30,0,0.0
2019,3,5,2,30,0,0.0
2019,3,5,3,30,0,0.0
2019,3,5,4,30,0,0.0
2019,3,5,5,30,0,0.0
2019,3,5,6,30,23,0.023
2019,3,5,7,30,176,0.176
2019,3,5,8,30,428,0.428
2019,3,5,9,30,439,0.439
2019,3,5,10,30,808,0.808
2019,3,5,11,30,698,0.698
2019,3,5,12,30,874,0.874
2019,3,5,13,30,821,0.821
2019,3,5,14,30,645,0.645
2019,3,5,15,30,599,0.599
2019,3,5,16,30,492,0.492
2019,3,5,17,30,162,0.162
2019,3,5,18,30,0,0.0
2019,3,5,19,30,0,0.0
2019,3,5,20,30,0,0.0
2019,3,5,21,30,0,0.0
2019,3,5,22,30,0,0.0
2019,3,5,23,30,0,0.0
2019,3,6,0,30,0,0.0
2019,3,6,1,30,0,0.0
2019,3,6,2,30,0,0.0
2019,3,6,3,30,0,0.0
2019,3,6,4,30,0,0.0
2019,3,6,5,30,0,0.0
2019,3,6,6,30,32,0.032
2019,3,6,7,30,609,0.609
2019,3,6,8,30,777,0.777
2019,3,6,9,30,439,0.439
2019,3,6,10,30,508,0.508
2019,3,6,11,30,899,0.899
2019,3,6,12,30,873,0.873
2019,3,6,13,30,579,0.579
2019,3,6,14,30,694,0.694
2019,3,6,15,30,761,0.761
2019,3,6,16,30,565,0.565
2019,3,6,17,30,185,0.185
2019,3,6,18,30,0,0.0
2019,3,6,19,30,0,0.0
2019,3,6,20,30,0,0.0
2019,3,6,21,30,0,0.0
2019,3,6,22,30,0,0.0
2019,3,6,23,30,0,0.0
2019,3,7,0,30,0,0.0
2019,3,7,1,30,0,0.0
2019,3,7,2,30,0,0.0
2019,3,7,3,30,0,0.0
2019,3,7,4,30,0,0.0
2019,3,7,5,30,0,0.0
2019,3,7,6,30,18,0.018
2019,3,7,7,30,3,0.003
2019,3,7,8,30,122,0.122
2019,3,7,9,30,211,0.211
2019,3,7,10,30,219,0.219
2019,3,7,11,30,240,0.24
2019,3,7,12,30,148,0.148
2019,3,7,13,30,266,0.266
2019,3,7,14,30,744,0.744
2019,3,7,15,30,476,0.476
2019,3,7,16,30,66,0.066
2019,3,7,17,30,5,0.005
2019,3,7,18,30,0,0.0
2019,3,7,19,30,0,0.0
2019,3,7,20,30,0,0.0
2019,3,7,21,30,0,0.0
2019,3,7,22,30,0,0.0
2019,3,7,23,30,0,0.0
2019,3,8,0,30,0,0.0
2019,3,8,1,30,0,0.0
2019,3,8,2,30,0,0.0
2019,3,8,3,30,0,0.0
2019,3,8,4,30,0,0.0
2019,3,8,5,30,0,0.0
2019,3,8,6,30,13,0.013
2019,3,8,7,30,317,0.317
2019,3,8,8,30,275,0.275
2019,3,8,9,30,674,0.674
2019,3,8,10,30,441,0.441
2019,3,8,11,30,99,0.099
2019,3,8,12,30,294,0.294
2019,3,8,13,30,516,0.516
2019,3,8,14,30,330,0.33
2019,3,8,15,30,276,0.276
2019,3,8,16,30,70,0.07
2019,3,8,17,30,1,0.001
2019,3,8,18,30,0,0.0
2019,3,8,19,30,0,0.0
2019,3,8,20,30,0,0.0
2019,3,8,21,30,0,0.0
2019,3,8,22,30,0,0.0
2019,3,8,23,30,0,0.0
2019,3,9,0,30,0,0.0
2019,3,9,1,30,0,0.0
2019,3,9,2,30,0,0.0
2019,3,9,3,30,0,0.0
2019,3,9,4,30,0,0.0
2019,3,9,5,30,0,0.0
2019,3,9,6,30,3,0.003
2019,3,9,7,30,0,0.0
2019,3,9,8,30,23,0.023
2019,3,9,9,30,111,0.111
2019,3,9,10,30,39,0.039
2019,3,9,11,30,126,0.126
2019,3,9,12,30,211,0.211
2019,3,9,13,30,180,0.18
2019,3,9,14,30,28,0.028
2019,3,9,15,30,374,0.374
2019,3,9,16,30,256,0.256
2019,3,9,17,30,101,0.101
2019,3,9,18,30,0,0.0
2019,3,9,19,30,0,0.0
2019,3,9,20,30,0,0.0
2019,3,9,21,30,0,0.0
2019,3,9,22,30,0,0.0
2019,3,9,23,30,0,0.0
2019,3,10,0,30,0,0.0
2019,3,10,1,30,0,0.0
2019,3,10,2,30,0,0.0
